Log file open, 02/08/23 22:10:19
[2023.02.08-21.11.09:972][563]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.08-21.11.09:972][563]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.08-21.11.09:972][563]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.08-21.11.09:972][563]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.08-21.11.09:972][563]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.08-21.11.09:972][563]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.08-21.11.09:973][563]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.08-21.11.09:973][563]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.08-21.11.09:973][563]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.08-21.11.09:975][563]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.08-21.11.10:028][563]LogAudioMixer: Display: Using Audio Hardware Device Headphones (Realtek(R) Audio)
[2023.02.08-21.11.10:028][563]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.08-21.11.10:028][563]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.08-21.11.10:028][563]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.08-21.11.10:029][563]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=4
[2023.02.08-21.11.10:029][563]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=8, Samples=8192, InstanceID=4
[2023.02.08-21.11.10:031][563]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=4
[2023.02.08-21.11.10:031][563]LogInit: FAudioDevice initialized.
[2023.02.08-21.11.10:031][563]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=4
[2023.02.08-21.11.10:031][563]LogAudio: Display: Audio Device (ID: 4) registered with world 'ShowcaseLevel'.
[2023.02.08-21.11.10:034][563]LogLoad: Game class is 'GM_DefaultGameMode_C'
[2023.02.08-21.11.10:035][563]LogWorld: Bringing World /Game/Levels/UEDPIE_0_ShowcaseLevel.ShowcaseLevel up for play (max tick rate 60) at 2023.02.08-22.11.10
[2023.02.08-21.11.10:035][563]LogWorld: Bringing up level for play took: 0.000916
[2023.02.08-21.11.10:037][563]LogOnline: OSS: Created online subsystem instance for: :Context_4
[2023.02.08-21.11.10:038][563]PIE: Server logged in
[2023.02.08-21.11.10:038][563]PIE: Play in editor total start time 0,08 seconds.
[2023.02.08-21.12.01:674][653]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.08-21.12.01:674][653]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_ShowcaseLevel
[2023.02.08-21.12.01:674][653]LogWorld: UWorld::CleanupWorld for ShowcaseLevel, bSessionEnded=true, bCleanupResources=true
[2023.02.08-21.12.01:674][653]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.08-21.12.01:678][653]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.08-21.12.01:680][653]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.08-21.12.01:688][653]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.08-21.12.01:688][653]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.02.08-21.12.01:689][653]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.02.08-21.12.01:697][653]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.08-21.12.01:698][653]LogUObjectHash: Compacting FUObjectHashTables data took   0.57ms
[2023.02.08-21.12.01:759][655]LogPlayLevel: Display: Destroying online subsystem :Context_4
[2023.02.08-21.12.35:310][583]LogDerivedDataCache: C:/Users/Administrator/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:14.139 and deleted 0 files with total size 0 MiB. Scanned 7888 files in 7785 folders with total size 1400 MiB.
[2023.02.08-21.17.08:934][619]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.08-21.17.08:943][619]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.08-21.17.08:943][619]PIE: New page: PIE session: ShowcaseLevel (8 Feb 2023, 23:17:08)
[2023.02.08-21.17.08:943][619]LogPlayLevel: Creating play world package: /Game/Levels/UEDPIE_0_ShowcaseLevel
[2023.02.08-21.17.08:947][619]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003887s)
[2023.02.08-21.17.08:947][619]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Levels/ShowcaseLevel.ShowcaseLevel to /Game/Levels/UEDPIE_0_ShowcaseLevel.ShowcaseLevel (0.004066s)
[2023.02.08-21.17.08:948][619]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.08-21.17.08:948][619]LogAIModule: Creating AISystem for world ShowcaseLevel
[2023.02.08-21.17.08:948][619]LogPlayLevel: PIE: World Init took: (0.001038s)
[2023.02.08-21.17.08:957][619]LogUObjectHash: Compacting FUObjectHashTables data took   0.57ms
[2023.02.08-21.17.08:958][619]LogAudio: Display: Creating Audio Device:                 Id: 5, Scope: Unique, Realtime: True
[2023.02.08-21.17.08:958][619]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.08-21.17.08:958][619]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.08-21.17.08:958][619]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.08-21.17.08:958][619]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.08-21.17.08:958][619]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.08-21.17.08:958][619]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.08-21.17.08:958][619]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.08-21.17.08:958][619]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.08-21.17.08:959][619]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.08-21.17.08:959][619]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.08-21.17.08:959][619]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.08-21.17.08:963][619]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.08-21.17.09:018][619]LogAudioMixer: Display: Using Audio Hardware Device Headphones (Realtek(R) Audio)
[2023.02.08-21.17.09:018][619]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.08-21.17.09:018][619]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.08-21.17.09:018][619]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.08-21.17.09:019][619]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=5
[2023.02.08-21.17.09:019][619]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=8, Samples=8192, InstanceID=5
[2023.02.08-21.17.09:021][619]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=5
[2023.02.08-21.17.09:021][619]LogInit: FAudioDevice initialized.
[2023.02.08-21.17.09:021][619]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=5
[2023.02.08-21.17.09:021][619]LogAudio: Display: Audio Device (ID: 5) registered with world 'ShowcaseLevel'.
[2023.02.08-21.17.09:024][619]LogLoad: Game class is 'GM_DefaultGameMode_C'
[2023.02.08-21.17.09:025][619]LogWorld: Bringing World /Game/Levels/UEDPIE_0_ShowcaseLevel.ShowcaseLevel up for play (max tick rate 60) at 2023.02.08-22.17.09
[2023.02.08-21.17.09:025][619]LogWorld: Bringing up level for play took: 0.001039
[2023.02.08-21.17.09:027][619]LogOnline: OSS: Created online subsystem instance for: :Context_6
[2023.02.08-21.17.09:028][619]PIE: Server logged in
[2023.02.08-21.17.09:029][619]PIE: Play in editor total start time 0,087 seconds.
[2023.02.08-21.17.32:105][997]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.08-21.17.32:106][997]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_ShowcaseLevel
[2023.02.08-21.17.32:106][997]LogWorld: UWorld::CleanupWorld for ShowcaseLevel, bSessionEnded=true, bCleanupResources=true
[2023.02.08-21.17.32:106][997]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.08-21.17.32:110][997]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.08-21.17.32:112][997]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.08-21.17.32:119][997]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.08-21.17.32:119][997]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.02.08-21.17.32:121][997]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.02.08-21.17.32:128][997]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.08-21.17.32:129][997]LogUObjectHash: Compacting FUObjectHashTables data took   0.52ms
[2023.02.08-21.17.32:170][999]LogPlayLevel: Display: Destroying online subsystem :Context_6
[2023.02.08-21.19.24:757][152]Cmd: DELETE
[2023.02.08-21.19.24:758][152]Cmd: ACTOR DELETE
[2023.02.08-21.19.24:766][152]LogEditorActor: Deleted Actor: BP_PogoActor_C
[2023.02.08-21.19.24:781][152]LogUObjectHash: Compacting FUObjectHashTables data took   0.60ms
[2023.02.08-21.19.24:786][152]LogEditorActor: Deleted 1 Actors (0.026 secs)
[2023.02.08-21.19.43:461][129]LogShaderCompilers: Display: ================================================
[2023.02.08-21.19.43:461][129]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.08-21.19.43:461][129]LogShaderCompilers: Display: Total job queries 109, among them cache hits 8 (7.34%)
[2023.02.08-21.19.43:461][129]LogShaderCompilers: Display: Tracking 101 distinct input hashes that result in 81 distinct outputs (80.20%)
[2023.02.08-21.19.43:461][129]LogShaderCompilers: Display: RAM used: 0.86 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.10%
[2023.02.08-21.19.43:461][129]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.08-21.19.43:461][129]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.02.08-21.19.43:461][129]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.02.08-21.19.43:461][129]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.02.08-21.19.43:461][129]LogShaderCompilers: Display: ================================================
[2023.02.08-21.20.16:161][305]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.08-21.20.16:173][305]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.08-21.20.16:173][305]PIE: New page: PIE session: ShowcaseLevel (8 Feb 2023, 23:20:16)
[2023.02.08-21.20.16:173][305]LogPlayLevel: Creating play world package: /Game/Levels/UEDPIE_0_ShowcaseLevel
[2023.02.08-21.20.16:177][305]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003890s)
[2023.02.08-21.20.16:177][305]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Levels/ShowcaseLevel.ShowcaseLevel to /Game/Levels/UEDPIE_0_ShowcaseLevel.ShowcaseLevel (0.003952s)
[2023.02.08-21.20.16:178][305]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.08-21.20.16:178][305]LogAIModule: Creating AISystem for world ShowcaseLevel
[2023.02.08-21.20.16:179][305]LogPlayLevel: PIE: World Init took: (0.001870s)
[2023.02.08-21.20.16:202][305]LogUObjectHash: Compacting FUObjectHashTables data took   1.13ms
[2023.02.08-21.20.16:204][305]LogAudio: Display: Creating Audio Device:                 Id: 6, Scope: Unique, Realtime: True
[2023.02.08-21.20.16:204][305]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.08-21.20.16:204][305]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.08-21.20.16:204][305]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.08-21.20.16:204][305]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.08-21.20.16:204][305]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.08-21.20.16:204][305]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.08-21.20.16:204][305]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.08-21.20.16:204][305]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.08-21.20.16:204][305]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.08-21.20.16:204][305]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.08-21.20.16:204][305]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.08-21.20.16:207][305]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.08-21.20.16:292][305]LogAudioMixer: Display: Using Audio Hardware Device Headphones (Realtek(R) Audio)
[2023.02.08-21.20.16:293][305]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.08-21.20.16:293][305]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.08-21.20.16:293][305]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.08-21.20.16:294][305]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=6
[2023.02.08-21.20.16:294][305]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=8, Samples=8192, InstanceID=6
[2023.02.08-21.20.16:297][305]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=6
[2023.02.08-21.20.16:297][305]LogInit: FAudioDevice initialized.
[2023.02.08-21.20.16:297][305]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=6
[2023.02.08-21.20.16:297][305]LogAudio: Display: Audio Device (ID: 6) registered with world 'ShowcaseLevel'.
[2023.02.08-21.20.16:304][305]LogLoad: Game class is 'GM_DefaultGameMode_C'
[2023.02.08-21.20.16:305][305]LogWorld: Bringing World /Game/Levels/UEDPIE_0_ShowcaseLevel.ShowcaseLevel up for play (max tick rate 60) at 2023.02.08-22.20.16
[2023.02.08-21.20.16:306][305]LogWorld: Bringing up level for play took: 0.001411
[2023.02.08-21.20.16:311][305]LogOnline: OSS: Created online subsystem instance for: :Context_7
[2023.02.08-21.20.16:313][305]PIE: Server logged in
[2023.02.08-21.20.16:313][305]PIE: Play in editor total start time 0,141 seconds.
[2023.02.08-21.20.39:958][641]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.08-21.20.39:958][641]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_ShowcaseLevel
[2023.02.08-21.20.39:959][641]LogWorld: UWorld::CleanupWorld for ShowcaseLevel, bSessionEnded=true, bCleanupResources=true
[2023.02.08-21.20.39:959][641]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.08-21.20.39:968][641]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.08-21.20.39:973][641]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.08-21.20.39:986][641]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.08-21.20.39:987][641]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2023.02.08-21.20.39:989][641]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2023.02.08-21.20.40:003][641]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.08-21.20.40:006][641]LogUObjectHash: Compacting FUObjectHashTables data took   1.10ms
[2023.02.08-21.20.40:083][642]LogPlayLevel: Display: Destroying online subsystem :Context_7
[2023.02.08-21.22.45:897][ 87]LogUObjectHash: Compacting FUObjectHashTables data took   0.50ms
[2023.02.08-21.22.45:898][ 87]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Levels/ShowcaseLevel" FILE="M:/Github/Repos/wifiHush/Prototype/Saved/Autosaves/Game/Levels/ShowcaseLevel_Auto1.umap" SILENT=true AUTOSAVING=true KEEPDIRTY=false
[2023.02.08-21.22.45:905][ 87]LogPackageLocalizationCache: Processed 43 localized package path(s) for 1 prioritized culture(s) in 0.006549 seconds
[2023.02.08-21.22.45:909][ 87]LogSerialization: UsePackageTrailer: 'true'
[2023.02.08-21.22.45:913][ 87]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/Levels/ShowcaseLevel_Auto1
[2023.02.08-21.22.45:913][ 87]LogSavePackage: Moving 'M:/Github/Repos/wifiHush/Prototype/Saved/ShowcaseLevel_Auto12D4D224648FC8C9AB80D6D824E5BCD82.tmp' to 'M:/Github/Repos/wifiHush/Prototype/Saved/Autosaves/Game/Levels/ShowcaseLevel_Auto1.umap'
[2023.02.08-21.22.45:922][ 87]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/Levels/ShowcaseLevel' took 0.032
[2023.02.08-21.22.45:922][ 87]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.032
[2023.02.08-21.39.23:453][ 80]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.08-21.39.25:268][ 85]LogUdpMessaging: Display: Added local interface '192.168.141.162' to multicast group '230.0.0.1:6666'
[2023.02.08-21.39.27:442][ 91]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.08-21.39.29:297][ 97]LogUdpMessaging: Display: Added local interface '192.168.141.162' to multicast group '230.0.0.1:6666'
[2023.02.08-21.39.31:442][103]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.08-21.39.33:327][109]LogUdpMessaging: Display: Added local interface '192.168.141.162' to multicast group '230.0.0.1:6666'
[2023.02.08-21.39.35:443][115]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.08-21.39.37:258][121]LogUdpMessaging: Display: Added local interface '192.168.141.162' to multicast group '230.0.0.1:6666'
[2023.02.08-21.45.44:294][822]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/BP_Player.BP_Player
[2023.02.08-21.45.44:297][822]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.08-21.45.45:991][822]LogSlate: Took 0.000748 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensed.ttf' (158K)
[2023.02.08-21.51.17:199][627]LogSlate: Window 'BP_Player' being destroyed
[2023.02.08-21.51.17:231][627]LogWorld: UWorld::CleanupWorld for World_3, bSessionEnded=true, bCleanupResources=true
[2023.02.08-21.51.17:231][627]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.08-21.51.20:141][768]LogViewport: Scene viewport resized to 481x284, mode Windowed.
[2023.02.08-21.51.20:172][769]Cmd: CAMERA ALIGN ACTIVEVIEWPORTONLY
[2023.02.08-21.51.25:116][992]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/BP_Player.BP_Player
[2023.02.08-21.51.25:117][992]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.08-21.51.54:819][470]LogSlate: Window 'BP_Player' being destroyed
[2023.02.08-21.53.15:857][982]LogEditorClassViewer: Warning: Class /Script/InteractiveToolsFramework.GizmoActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.08-21.53.15:858][982]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewGeometryActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.08-21.53.15:858][982]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewMeshActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.08-21.53.30:150][811]BlueprintLog: New page: Compile BP_Player
[2023.02.08-21.53.30:343][811]LogUObjectHash: Compacting FUObjectHashTables data took   2.71ms
[2023.02.08-21.53.30:816][825]LogViewport: Scene viewport resized to 481x284, mode Windowed.
[2023.02.08-21.53.31:591][851]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.08-21.53.31:602][851]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.08-21.53.31:603][851]PIE: New page: PIE session: ShowcaseLevel (8 Feb 2023, 23:53:31)
[2023.02.08-21.53.31:603][851]LogPlayLevel: Creating play world package: /Game/Levels/UEDPIE_0_ShowcaseLevel
[2023.02.08-21.53.31:609][851]LogPlayLevel: PIE: StaticDuplicateObject took: (0.005914s)
[2023.02.08-21.53.31:609][851]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Levels/ShowcaseLevel.ShowcaseLevel to /Game/Levels/UEDPIE_0_ShowcaseLevel.ShowcaseLevel (0.006085s)
[2023.02.08-21.53.31:610][851]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.08-21.53.31:611][851]LogAIModule: Creating AISystem for world ShowcaseLevel
[2023.02.08-21.53.31:611][851]LogPlayLevel: PIE: World Init took: (0.001950s)
[2023.02.08-21.53.31:660][851]LogUObjectHash: Compacting FUObjectHashTables data took   1.60ms
[2023.02.08-21.53.31:662][851]LogAudio: Display: Creating Audio Device:                 Id: 7, Scope: Unique, Realtime: True
[2023.02.08-21.53.31:662][851]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.08-21.53.31:662][851]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.08-21.53.31:662][851]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.08-21.53.31:662][851]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.08-21.53.31:662][851]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.08-21.53.31:662][851]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.08-21.53.31:662][851]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.08-21.53.31:662][851]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.08-21.53.31:662][851]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.08-21.53.31:662][851]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.08-21.53.31:662][851]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.08-21.53.31:665][851]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.08-21.53.31:738][851]LogAudioMixer: Display: Using Audio Hardware Device Headphones (Realtek(R) Audio)
[2023.02.08-21.53.31:741][851]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.08-21.53.31:741][851]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.08-21.53.31:741][851]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.08-21.53.31:744][851]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=7
[2023.02.08-21.53.31:744][851]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=8, Samples=8192, InstanceID=7
[2023.02.08-21.53.31:746][851]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=7
[2023.02.08-21.53.31:746][851]LogInit: FAudioDevice initialized.
[2023.02.08-21.53.31:746][851]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=7
[2023.02.08-21.53.31:746][851]LogAudio: Display: Audio Device (ID: 7) registered with world 'ShowcaseLevel'.
[2023.02.08-21.53.31:750][851]LogLoad: Game class is 'GM_DefaultGameMode_C'
[2023.02.08-21.53.31:751][851]LogWorld: Bringing World /Game/Levels/UEDPIE_0_ShowcaseLevel.ShowcaseLevel up for play (max tick rate 60) at 2023.02.08-22.53.31
[2023.02.08-21.53.31:751][851]LogWorld: Bringing up level for play took: 0.001141
[2023.02.08-21.53.31:753][851]LogOnline: OSS: Created online subsystem instance for: :Context_11
[2023.02.08-21.53.31:755][851]PIE: Server logged in
[2023.02.08-21.53.31:756][851]PIE: Play in editor total start time 0,153 seconds.
[2023.02.08-21.53.34:098][921]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.08-21.53.34:098][921]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_ShowcaseLevel
[2023.02.08-21.53.34:099][921]LogWorld: UWorld::CleanupWorld for ShowcaseLevel, bSessionEnded=true, bCleanupResources=true
[2023.02.08-21.53.34:099][921]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.08-21.53.34:124][921]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.08-21.53.34:128][921]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.08-21.53.34:176][921]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.08-21.53.34:176][921]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=7
[2023.02.08-21.53.34:178][921]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=7
[2023.02.08-21.53.34:187][921]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.08-21.53.34:190][921]LogUObjectHash: Compacting FUObjectHashTables data took   1.38ms
[2023.02.08-21.53.34:270][922]LogPlayLevel: Display: Destroying online subsystem :Context_11
[2023.02.08-21.53.34:354][922]LogViewport: Scene viewport resized to 481x284, mode Windowed.
[2023.02.08-21.53.37:811][ 42]LogUObjectHash: Compacting FUObjectHashTables data took   3.19ms
[2023.02.08-21.53.39:249][ 42]LogSlate: Window 'Save Content' being destroyed
[2023.02.08-21.53.39:508][ 42]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.08-21.53.39:605][ 42]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Levels/ShowcaseLevel" FILE="M:/Github/Repos/wifiHush/Prototype/Content/Levels/ShowcaseLevel.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2023.02.08-21.53.39:649][ 42]LogUObjectHash: Compacting FUObjectHashTables data took   0.99ms
[2023.02.08-21.53.39:663][ 42]LogSavePackage: Moving output files for package: /Game/Levels/ShowcaseLevel
[2023.02.08-21.53.39:663][ 42]LogSavePackage: Moving 'M:/Github/Repos/wifiHush/Prototype/Saved/ShowcaseLevel2EDFBD444CAA4410A931F9BD57138FB2.tmp' to 'M:/Github/Repos/wifiHush/Prototype/Content/Levels/ShowcaseLevel.umap'
[2023.02.08-21.53.39:682][ 42]LogFileHelpers: Saving map 'ShowcaseLevel' took 0.078
[2023.02.08-21.53.39:726][ 42]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BP_Player" FILE="M:/Github/Repos/wifiHush/Prototype/Content/BP_Player.uasset" SILENT=true
[2023.02.08-21.53.39:776][ 42]LogSavePackage: Moving output files for package: /Game/BP_Player
